1		142.977
2		138.242
3		133.507
4		128.772
5		124.036
6		119.301
7		114.566
8		109.831
9		105.096
10		100.361
11		95.6255
12		90.8903
13		86.1552
14		81.42
15		76.6849
16		75.1251
17		73.5769
18		72.0288
19		71.2201
20		70.5039
21		69.7878
22		69.676
23		70.2054
24		70.7349
25		71.2643
26		71.7937
27		72.3759
28		73.0249
29		73.674
30		74.323
